starttime	seconds	ctime	dtime	ttime	wait
Mon Jul 05 21:23:06 2021	1625516586	0	1538	1538	1538
Mon Jul 05 21:22:49 2021	1625516569	0	1538	1538	1538
Mon Jul 05 21:22:45 2021	1625516565	0	1540	1540	1539
Mon Jul 05 21:23:04 2021	1625516584	0	1541	1541	1540
Mon Jul 05 21:23:01 2021	1625516581	0	1541	1541	1541
Mon Jul 05 21:22:45 2021	1625516565	0	1541	1542	1541
Mon Jul 05 21:22:50 2021	1625516570	0	1542	1542	1541
Mon Jul 05 21:22:58 2021	1625516578	0	1544	1544	1543
Mon Jul 05 21:23:00 2021	1625516580	0	1547	1547	1546
Mon Jul 05 21:22:57 2021	1625516577	0	1549	1549	1548
Mon Jul 05 21:22:49 2021	1625516569	0	1549	1549	1548
Mon Jul 05 21:23:07 2021	1625516587	0	1549	1549	1548
Mon Jul 05 21:22:51 2021	1625516571	1	1550	1550	1549
Mon Jul 05 21:22:55 2021	1625516575	0	1551	1551	1550
Mon Jul 05 21:22:49 2021	1625516569	0	1551	1551	1551
Mon Jul 05 21:22:45 2021	1625516565	0	1551	1552	1551
Mon Jul 05 21:22:49 2021	1625516569	0	1554	1554	1554
Mon Jul 05 21:22:51 2021	1625516571	1	1554	1555	1554
Mon Jul 05 21:23:04 2021	1625516584	0	1555	1555	1554
Mon Jul 05 21:22:46 2021	1625516566	0	1555	1555	1555
Mon Jul 05 21:23:08 2021	1625516588	0	1555	1555	1555
Mon Jul 05 21:23:04 2021	1625516584	0	1556	1556	1555
Mon Jul 05 21:22:59 2021	1625516579	0	1557	1557	1556
Mon Jul 05 21:23:02 2021	1625516582	0	1557	1557	1557
Mon Jul 05 21:23:07 2021	1625516587	0	1558	1558	1557
Mon Jul 05 21:23:03 2021	1625516583	0	1559	1559	1559
Mon Jul 05 21:22:46 2021	1625516566	0	1559	1560	1559
Mon Jul 05 21:23:00 2021	1625516580	0	1560	1560	1559
Mon Jul 05 21:22:50 2021	1625516570	0	1560	1561	1560
Mon Jul 05 21:22:50 2021	1625516570	0	1561	1561	1560
Mon Jul 05 21:23:03 2021	1625516583	0	1561	1561	1560
Mon Jul 05 21:22:45 2021	1625516565	0	1562	1562	1561
Mon Jul 05 21:23:03 2021	1625516583	0	1562	1562	1561
Mon Jul 05 21:23:05 2021	1625516585	0	1562	1562	1561
Mon Jul 05 21:23:08 2021	1625516588	0	1562	1562	1562
Mon Jul 05 21:22:46 2021	1625516566	0	1563	1563	1562
Mon Jul 05 21:22:51 2021	1625516571	1	1563	1563	1562
Mon Jul 05 21:22:46 2021	1625516566	0	1563	1564	1563
Mon Jul 05 21:23:05 2021	1625516585	0	1566	1566	1565
Mon Jul 05 21:23:03 2021	1625516583	0	1566	1566	1565
Mon Jul 05 21:23:08 2021	1625516588	0	1566	1566	1565
Mon Jul 05 21:22:47 2021	1625516567	0	1566	1566	1566
Mon Jul 05 21:22:50 2021	1625516570	0	1566	1566	1566
Mon Jul 05 21:22:50 2021	1625516570	0	1567	1567	1566
Mon Jul 05 21:23:03 2021	1625516583	0	1567	1567	1566
Mon Jul 05 21:22:53 2021	1625516573	0	1568	1568	1568
Mon Jul 05 21:22:51 2021	1625516571	0	1568	1569	1568
Mon Jul 05 21:23:00 2021	1625516580	0	1569	1569	1568
Mon Jul 05 21:22:46 2021	1625516566	0	1569	1569	1568
Mon Jul 05 21:22:59 2021	1625516579	0	1570	1570	1569
Mon Jul 05 21:23:01 2021	1625516581	0	1570	1570	1569
Mon Jul 05 21:22:45 2021	1625516565	0	1571	1571	1571
Mon Jul 05 21:23:00 2021	1625516580	0	1571	1572	1571
Mon Jul 05 21:23:05 2021	1625516585	0	1571	1572	1571
Mon Jul 05 21:22:47 2021	1625516567	0	1572	1572	1572
Mon Jul 05 21:22:59 2021	1625516579	0	1573	1573	1573
Mon Jul 05 21:22:49 2021	1625516569	0	1573	1574	1573
Mon Jul 05 21:23:05 2021	1625516585	0	1574	1574	1573
Mon Jul 05 21:22:55 2021	1625516575	0	1574	1574	1573
Mon Jul 05 21:23:01 2021	1625516581	0	1574	1574	1574
Mon Jul 05 21:22:53 2021	1625516573	0	1575	1575	1574
Mon Jul 05 21:23:06 2021	1625516586	0	1575	1576	1575
Mon Jul 05 21:23:05 2021	1625516585	0	1576	1576	1576
Mon Jul 05 21:23:04 2021	1625516584	0	1577	1577	1577
Mon Jul 05 21:22:56 2021	1625516576	0	1577	1577	1577
Mon Jul 05 21:22:50 2021	1625516570	0	1578	1578	1577
Mon Jul 05 21:23:01 2021	1625516581	0	1578	1578	1578
Mon Jul 05 21:23:08 2021	1625516588	0	1578	1578	1578
Mon Jul 05 21:23:05 2021	1625516585	0	1578	1578	1578
Mon Jul 05 21:23:00 2021	1625516580	0	1579	1579	1578
Mon Jul 05 21:22:47 2021	1625516567	0	1579	1579	1579
Mon Jul 05 21:23:01 2021	1625516581	0	1580	1581	1580
Mon Jul 05 21:22:46 2021	1625516566	0	1581	1581	1580
Mon Jul 05 21:22:59 2021	1625516579	0	1581	1581	1581
Mon Jul 05 21:23:05 2021	1625516585	0	1582	1582	1581
Mon Jul 05 21:22:47 2021	1625516567	0	1582	1582	1581
Mon Jul 05 21:23:04 2021	1625516584	0	1582	1582	1582
Mon Jul 05 21:23:05 2021	1625516585	0	1582	1583	1582
Mon Jul 05 21:22:53 2021	1625516573	0	1583	1583	1582
Mon Jul 05 21:22:51 2021	1625516571	0	1583	1583	1582
Mon Jul 05 21:22:54 2021	1625516574	0	1583	1583	1582
Mon Jul 05 21:23:05 2021	1625516585	0	1584	1585	1584
Mon Jul 05 21:22:47 2021	1625516567	0	1584	1585	1583
Mon Jul 05 21:22:45 2021	1625516565	0	1585	1585	1584
Mon Jul 05 21:22:45 2021	1625516565	0	1585	1585	1584
Mon Jul 05 21:22:58 2021	1625516578	0	1585	1586	1585
Mon Jul 05 21:22:59 2021	1625516579	0	1586	1586	1585
Mon Jul 05 21:22:55 2021	1625516575	0	1586	1586	1585
Mon Jul 05 21:22:54 2021	1625516574	0	1586	1586	1586
Mon Jul 05 21:22:51 2021	1625516571	0	1587	1587	1586
Mon Jul 05 21:23:05 2021	1625516585	0	1587	1587	1586
Mon Jul 05 21:22:59 2021	1625516579	0	1587	1587	1587
Mon Jul 05 21:23:03 2021	1625516583	0	1588	1588	1587
Mon Jul 05 21:22:55 2021	1625516575	0	1588	1588	1588
Mon Jul 05 21:23:01 2021	1625516581	0	1589	1589	1589
Mon Jul 05 21:23:08 2021	1625516588	0	1590	1590	1589
Mon Jul 05 21:22:47 2021	1625516567	0	1590	1590	1590
Mon Jul 05 21:23:04 2021	1625516584	0	1591	1591	1590
Mon Jul 05 21:22:59 2021	1625516579	0	1591	1592	1591
Mon Jul 05 21:23:03 2021	1625516583	0	1592	1592	1592
Mon Jul 05 21:22:59 2021	1625516579	0	1593	1593	1592
Mon Jul 05 21:22:54 2021	1625516574	0	1593	1594	1593
Mon Jul 05 21:22:55 2021	1625516575	0	1594	1594	1594
Mon Jul 05 21:22:54 2021	1625516574	0	1594	1594	1594
Mon Jul 05 21:22:58 2021	1625516578	0	1595	1595	1594
Mon Jul 05 21:22:49 2021	1625516569	0	1595	1595	1594
Mon Jul 05 21:23:08 2021	1625516588	0	1595	1595	1595
Mon Jul 05 21:23:08 2021	1625516588	0	1595	1596	1595
Mon Jul 05 21:22:56 2021	1625516576	0	1596	1596	1595
Mon Jul 05 21:22:51 2021	1625516571	0	1597	1597	1596
Mon Jul 05 21:22:58 2021	1625516578	0	1598	1598	1597
Mon Jul 05 21:23:08 2021	1625516588	0	1598	1598	1597
Mon Jul 05 21:22:55 2021	1625516575	0	1598	1598	1597
Mon Jul 05 21:23:04 2021	1625516584	0	1598	1598	1597
Mon Jul 05 21:22:53 2021	1625516573	0	1598	1598	1597
Mon Jul 05 21:22:45 2021	1625516565	0	1598	1599	1598
Mon Jul 05 21:22:46 2021	1625516566	0	1599	1599	1598
Mon Jul 05 21:22:53 2021	1625516573	0	1599	1599	1599
Mon Jul 05 21:23:07 2021	1625516587	0	1599	1599	1599
Mon Jul 05 21:22:49 2021	1625516569	0	1599	1599	1599
Mon Jul 05 21:22:54 2021	1625516574	0	1599	1600	1599
Mon Jul 05 21:22:51 2021	1625516571	0	1599	1600	1599
Mon Jul 05 21:23:05 2021	1625516585	0	1600	1600	1600
Mon Jul 05 21:22:53 2021	1625516573	0	1600	1600	1600
Mon Jul 05 21:23:06 2021	1625516586	0	1600	1601	1600
Mon Jul 05 21:22:56 2021	1625516576	0	1601	1601	1600
Mon Jul 05 21:22:51 2021	1625516571	0	1601	1601	1600
Mon Jul 05 21:23:08 2021	1625516588	0	1603	1603	1602
Mon Jul 05 21:22:46 2021	1625516566	0	1603	1603	1602
Mon Jul 05 21:22:56 2021	1625516576	0	1604	1604	1603
Mon Jul 05 21:22:57 2021	1625516577	0	1604	1604	1603
Mon Jul 05 21:23:00 2021	1625516580	0	1604	1604	1604
Mon Jul 05 21:22:55 2021	1625516575	0	1604	1604	1604
Mon Jul 05 21:22:51 2021	1625516571	0	1604	1605	1604
Mon Jul 05 21:22:45 2021	1625516565	0	1607	1607	1607
Mon Jul 05 21:22:59 2021	1625516579	0	1607	1607	1607
Mon Jul 05 21:23:06 2021	1625516586	0	1607	1607	1607
Mon Jul 05 21:23:04 2021	1625516584	0	1609	1609	1608
Mon Jul 05 21:22:59 2021	1625516579	0	1610	1610	1610
Mon Jul 05 21:23:03 2021	1625516583	0	1610	1610	1609
Mon Jul 05 21:23:03 2021	1625516583	0	1611	1611	1610
Mon Jul 05 21:23:04 2021	1625516584	0	1611	1611	1610
Mon Jul 05 21:22:54 2021	1625516574	0	1611	1611	1611
Mon Jul 05 21:23:03 2021	1625516583	0	1611	1612	1611
Mon Jul 05 21:22:51 2021	1625516571	0	1612	1612	1611
Mon Jul 05 21:22:56 2021	1625516576	0	1612	1612	1612
Mon Jul 05 21:23:02 2021	1625516582	0	1612	1612	1612
Mon Jul 05 21:22:53 2021	1625516573	0	1612	1613	1612
Mon Jul 05 21:22:59 2021	1625516579	0	1613	1613	1612
Mon Jul 05 21:23:08 2021	1625516588	0	1613	1613	1612
Mon Jul 05 21:22:45 2021	1625516565	0	1613	1614	1613
Mon Jul 05 21:22:46 2021	1625516566	0	1614	1614	1613
Mon Jul 05 21:22:53 2021	1625516573	0	1615	1615	1614
Mon Jul 05 21:23:07 2021	1625516587	0	1615	1615	1614
Mon Jul 05 21:23:05 2021	1625516585	0	1615	1615	1614
Mon Jul 05 21:23:04 2021	1625516584	0	1616	1616	1615
Mon Jul 05 21:22:49 2021	1625516569	0	1616	1617	1616
Mon Jul 05 21:22:47 2021	1625516567	0	1617	1617	1616
Mon Jul 05 21:22:51 2021	1625516571	0	1618	1619	1618
Mon Jul 05 21:22:51 2021	1625516571	0	1619	1619	1618
Mon Jul 05 21:23:07 2021	1625516587	0	1619	1619	1619
Mon Jul 05 21:23:08 2021	1625516588	0	1620	1620	1619
Mon Jul 05 21:22:54 2021	1625516574	0	1620	1620	1620
Mon Jul 05 21:22:55 2021	1625516575	0	1620	1621	1620
Mon Jul 05 21:23:05 2021	1625516585	0	1621	1621	1620
Mon Jul 05 21:22:56 2021	1625516576	0	1621	1621	1621
Mon Jul 05 21:22:59 2021	1625516579	0	1622	1622	1621
Mon Jul 05 21:22:47 2021	1625516567	0	1622	1622	1621
Mon Jul 05 21:23:07 2021	1625516587	0	1622	1623	1621
Mon Jul 05 21:23:08 2021	1625516588	0	1624	1624	1623
Mon Jul 05 21:22:54 2021	1625516574	0	1624	1624	1624
Mon Jul 05 21:22:49 2021	1625516569	0	1625	1625	1623
Mon Jul 05 21:22:54 2021	1625516574	0	1625	1625	1625
Mon Jul 05 21:22:46 2021	1625516566	0	1626	1626	1625
Mon Jul 05 21:22:54 2021	1625516574	0	1626	1626	1625
Mon Jul 05 21:22:53 2021	1625516573	0	1626	1626	1626
Mon Jul 05 21:22:51 2021	1625516571	0	1626	1626	1625
Mon Jul 05 21:22:55 2021	1625516575	0	1627	1627	1627
Mon Jul 05 21:22:53 2021	1625516573	0	1628	1628	1628
Mon Jul 05 21:22:54 2021	1625516574	0	1629	1629	1628
Mon Jul 05 21:22:59 2021	1625516579	0	1629	1630	1629
Mon Jul 05 21:23:02 2021	1625516582	0	1630	1630	1629
Mon Jul 05 21:23:07 2021	1625516587	0	1631	1631	1630
Mon Jul 05 21:22:49 2021	1625516569	0	1631	1631	1630
Mon Jul 05 21:23:07 2021	1625516587	1	1631	1631	1630
Mon Jul 05 21:22:54 2021	1625516574	0	1632	1632	1631
Mon Jul 05 21:22:51 2021	1625516571	0	1632	1633	1631
Mon Jul 05 21:23:04 2021	1625516584	0	1633	1633	1632
Mon Jul 05 21:23:03 2021	1625516583	0	1633	1633	1631
Mon Jul 05 21:22:55 2021	1625516575	0	1636	1636	1636
Mon Jul 05 21:22:51 2021	1625516571	0	1636	1636	1635
Mon Jul 05 21:22:54 2021	1625516574	0	1637	1637	1636
Mon Jul 05 21:23:07 2021	1625516587	0	1637	1637	1636
Mon Jul 05 21:23:08 2021	1625516588	0	1638	1638	1636
Mon Jul 05 21:22:54 2021	1625516574	0	1639	1640	1636
Mon Jul 05 21:23:03 2021	1625516583	0	1640	1640	1639
Mon Jul 05 21:22:51 2021	1625516571	0	1640	1640	1639
Mon Jul 05 21:23:03 2021	1625516583	0	1640	1640	1640
Mon Jul 05 21:22:54 2021	1625516574	0	1640	1641	1640
Mon Jul 05 21:22:51 2021	1625516571	1	1640	1641	1639
Mon Jul 05 21:23:07 2021	1625516587	0	1641	1641	1640
Mon Jul 05 21:22:54 2021	1625516574	0	1642	1642	1641
Mon Jul 05 21:23:03 2021	1625516583	0	1642	1642	1641
Mon Jul 05 21:22:55 2021	1625516575	0	1642	1642	1641
Mon Jul 05 21:22:45 2021	1625516565	0	1643	1643	1642
Mon Jul 05 21:22:57 2021	1625516577	0	1643	1644	1643
Mon Jul 05 21:23:02 2021	1625516582	0	1644	1644	1643
Mon Jul 05 21:22:47 2021	1625516567	0	1645	1646	1645
Mon Jul 05 21:23:02 2021	1625516582	0	1646	1646	1646
Mon Jul 05 21:22:56 2021	1625516576	0	1646	1646	1645
Mon Jul 05 21:23:02 2021	1625516582	0	1647	1647	1646
Mon Jul 05 21:22:53 2021	1625516573	0	1651	1651	1650
Mon Jul 05 21:22:58 2021	1625516578	0	1651	1651	1651
Mon Jul 05 21:23:02 2021	1625516582	0	1655	1655	1654
Mon Jul 05 21:22:57 2021	1625516577	0	1655	1655	1655
Mon Jul 05 21:23:07 2021	1625516587	0	1656	1656	1656
Mon Jul 05 21:22:57 2021	1625516577	0	1656	1657	1656
Mon Jul 05 21:22:44 2021	1625516564	1	1657	1657	1656
Mon Jul 05 21:22:48 2021	1625516568	0	1657	1658	1657
Mon Jul 05 21:22:59 2021	1625516579	0	1659	1659	1657
Mon Jul 05 21:23:03 2021	1625516583	0	1659	1659	1659
Mon Jul 05 21:22:56 2021	1625516576	0	1660	1660	1660
Mon Jul 05 21:22:59 2021	1625516579	0	1661	1661	1660
Mon Jul 05 21:22:56 2021	1625516576	0	1661	1661	1660
Mon Jul 05 21:22:53 2021	1625516573	0	1662	1662	1661
Mon Jul 05 21:22:55 2021	1625516575	0	1662	1662	1662
Mon Jul 05 21:22:58 2021	1625516578	0	1662	1663	1662
Mon Jul 05 21:22:54 2021	1625516574	0	1663	1663	1662
Mon Jul 05 21:22:46 2021	1625516566	0	1663	1663	1663
Mon Jul 05 21:22:44 2021	1625516564	0	1664	1664	1663
Mon Jul 05 21:22:56 2021	1625516576	0	1666	1666	1665
Mon Jul 05 21:22:53 2021	1625516573	0	1666	1666	1665
Mon Jul 05 21:22:53 2021	1625516573	0	1667	1667	1666
Mon Jul 05 21:22:55 2021	1625516575	0	1667	1667	1666
Mon Jul 05 21:22:55 2021	1625516575	0	1668	1669	1668
Mon Jul 05 21:22:48 2021	1625516568	0	1669	1669	1669
Mon Jul 05 21:22:55 2021	1625516575	0	1670	1670	1670
Mon Jul 05 21:22:55 2021	1625516575	0	1671	1671	1670
Mon Jul 05 21:23:02 2021	1625516582	0	1671	1671	1671
Mon Jul 05 21:22:53 2021	1625516573	0	1671	1671	1669
Mon Jul 05 21:22:56 2021	1625516576	0	1672	1672	1672
Mon Jul 05 21:23:06 2021	1625516586	0	1672	1672	1672
Mon Jul 05 21:22:45 2021	1625516565	0	1672	1672	1672
Mon Jul 05 21:22:56 2021	1625516576	0	1675	1675	1674
Mon Jul 05 21:22:53 2021	1625516573	0	1675	1675	1674
Mon Jul 05 21:22:58 2021	1625516578	0	1675	1676	1675
Mon Jul 05 21:22:56 2021	1625516576	0	1676	1676	1675
Mon Jul 05 21:22:45 2021	1625516565	0	1676	1676	1676
Mon Jul 05 21:22:48 2021	1625516568	0	1678	1678	1677
Mon Jul 05 21:22:48 2021	1625516568	0	1678	1679	1678
Mon Jul 05 21:22:56 2021	1625516576	0	1679	1679	1678
Mon Jul 05 21:22:47 2021	1625516567	0	1680	1680	1680
Mon Jul 05 21:23:06 2021	1625516586	0	1680	1680	1679
Mon Jul 05 21:22:56 2021	1625516576	0	1681	1681	1680
Mon Jul 05 21:22:45 2021	1625516565	0	1682	1682	1681
Mon Jul 05 21:23:06 2021	1625516586	0	1683	1683	1682
Mon Jul 05 21:22:48 2021	1625516568	0	1683	1684	1683
Mon Jul 05 21:22:48 2021	1625516568	0	1684	1684	1683
Mon Jul 05 21:22:48 2021	1625516568	0	1684	1684	1683
Mon Jul 05 21:23:02 2021	1625516582	0	1684	1685	1684
Mon Jul 05 21:22:46 2021	1625516566	0	1685	1685	1683
Mon Jul 05 21:23:02 2021	1625516582	0	1685	1685	1684
Mon Jul 05 21:23:02 2021	1625516582	0	1685	1685	1684
Mon Jul 05 21:22:57 2021	1625516577	0	1685	1686	1685
Mon Jul 05 21:23:07 2021	1625516587	0	1685	1686	1685
Mon Jul 05 21:22:48 2021	1625516568	0	1686	1686	1685
Mon Jul 05 21:22:55 2021	1625516575	0	1687	1687	1686
Mon Jul 05 21:22:59 2021	1625516579	0	1687	1687	1687
Mon Jul 05 21:23:02 2021	1625516582	0	1689	1689	1688
Mon Jul 05 21:22:48 2021	1625516568	0	1689	1690	1689
Mon Jul 05 21:22:57 2021	1625516577	2	1688	1690	1688
Mon Jul 05 21:22:56 2021	1625516576	0	1690	1690	1689
Mon Jul 05 21:23:02 2021	1625516582	0	1691	1691	1690
Mon Jul 05 21:22:48 2021	1625516568	0	1692	1692	1692
Mon Jul 05 21:22:53 2021	1625516573	0	1696	1696	1695
Mon Jul 05 21:23:06 2021	1625516586	0	1697	1697	1697
Mon Jul 05 21:22:53 2021	1625516573	0	1698	1698	1697
Mon Jul 05 21:22:53 2021	1625516573	0	1700	1700	1699
Mon Jul 05 21:23:07 2021	1625516587	0	1701	1701	1700
Mon Jul 05 21:23:06 2021	1625516586	0	1703	1703	1703
Mon Jul 05 21:22:48 2021	1625516568	0	1704	1704	1704
Mon Jul 05 21:23:07 2021	1625516587	0	1704	1704	1704
Mon Jul 05 21:22:55 2021	1625516575	0	1706	1706	1705
Mon Jul 05 21:22:48 2021	1625516568	0	1706	1707	1706
Mon Jul 05 21:22:47 2021	1625516567	0	1707	1707	1707
Mon Jul 05 21:22:56 2021	1625516576	0	1707	1707	1706
Mon Jul 05 21:23:07 2021	1625516587	0	1709	1709	1708
Mon Jul 05 21:22:54 2021	1625516574	0	1712	1712	1711
Mon Jul 05 21:22:47 2021	1625516567	0	1713	1713	1712
Mon Jul 05 21:22:57 2021	1625516577	0	1713	1713	1713
Mon Jul 05 21:22:56 2021	1625516576	0	1714	1714	1713
Mon Jul 05 21:23:07 2021	1625516587	0	1715	1715	1714
Mon Jul 05 21:22:55 2021	1625516575	0	1717	1718	1717
Mon Jul 05 21:23:07 2021	1625516587	0	1718	1718	1717
Mon Jul 05 21:22:44 2021	1625516564	0	1718	1718	1718
Mon Jul 05 21:22:48 2021	1625516568	0	1720	1720	1719
Mon Jul 05 21:23:02 2021	1625516582	0	1722	1722	1722
Mon Jul 05 21:23:02 2021	1625516582	0	1724	1725	1724
Mon Jul 05 21:23:02 2021	1625516582	0	1725	1725	1724
Mon Jul 05 21:23:07 2021	1625516587	0	1726	1726	1726
Mon Jul 05 21:23:06 2021	1625516586	0	1726	1727	1726
Mon Jul 05 21:22:44 2021	1625516564	1	1726	1728	1726
Mon Jul 05 21:23:02 2021	1625516582	0	1730	1730	1729
Mon Jul 05 21:23:06 2021	1625516586	0	1731	1731	1730
Mon Jul 05 21:23:06 2021	1625516586	0	1734	1734	1733
Mon Jul 05 21:22:47 2021	1625516567	0	1735	1735	1734
Mon Jul 05 21:23:06 2021	1625516586	0	1736	1736	1735
Mon Jul 05 21:22:44 2021	1625516564	0	1736	1736	1736
Mon Jul 05 21:22:54 2021	1625516574	0	1737	1738	1737
Mon Jul 05 21:22:48 2021	1625516568	0	1738	1739	1738
Mon Jul 05 21:23:07 2021	1625516587	1	1739	1740	1739
Mon Jul 05 21:23:02 2021	1625516582	0	1740	1740	1739
Mon Jul 05 21:22:47 2021	1625516567	0	1741	1742	1741
Mon Jul 05 21:23:06 2021	1625516586	0	1741	1742	1737
Mon Jul 05 21:22:57 2021	1625516577	0	1743	1743	1742
Mon Jul 05 21:22:57 2021	1625516577	0	1744	1744	1743
Mon Jul 05 21:23:06 2021	1625516586	0	1744	1744	1743
Mon Jul 05 21:23:06 2021	1625516586	0	1744	1744	1744
Mon Jul 05 21:23:02 2021	1625516582	0	1745	1745	1744
Mon Jul 05 21:22:47 2021	1625516567	0	1745	1745	1744
Mon Jul 05 21:22:44 2021	1625516564	2	1744	1745	1743
Mon Jul 05 21:23:06 2021	1625516586	0	1749	1749	1749
Mon Jul 05 21:22:48 2021	1625516568	0	1755	1755	1754
Mon Jul 05 21:22:47 2021	1625516567	0	1757	1757	1757
Mon Jul 05 21:22:57 2021	1625516577	0	1758	1758	1758
Mon Jul 05 21:22:57 2021	1625516577	0	1759	1759	1758
Mon Jul 05 21:22:44 2021	1625516564	0	1764	1765	1762
Mon Jul 05 21:22:57 2021	1625516577	0	1767	1767	1766
Mon Jul 05 21:22:47 2021	1625516567	0	1772	1772	1771
Mon Jul 05 21:22:57 2021	1625516577	0	1780	1780	1779
Mon Jul 05 21:22:48 2021	1625516568	0	1783	1783	1782
Mon Jul 05 21:22:44 2021	1625516564	1	1782	1784	1782
Mon Jul 05 21:22:47 2021	1625516567	0	1784	1784	1784
Mon Jul 05 21:23:06 2021	1625516586	0	1784	1784	1784
Mon Jul 05 21:22:48 2021	1625516568	0	1785	1785	1783
Mon Jul 05 21:22:54 2021	1625516574	0	1787	1787	1787
Mon Jul 05 21:22:48 2021	1625516568	0	1788	1789	1788
Mon Jul 05 21:22:48 2021	1625516568	0	1789	1789	1789
Mon Jul 05 21:23:06 2021	1625516586	0	1799	1799	1798
Mon Jul 05 21:22:44 2021	1625516564	2	1798	1800	1798
Mon Jul 05 21:22:44 2021	1625516564	1	1802	1803	1801
Mon Jul 05 21:22:47 2021	1625516567	0	1806	1806	1805
Mon Jul 05 21:22:47 2021	1625516567	0	1809	1810	1808
Mon Jul 05 21:22:44 2021	1625516564	0	1810	1810	1810
Mon Jul 05 21:22:48 2021	1625516568	0	1811	1811	1810
Mon Jul 05 21:23:06 2021	1625516586	0	1811	1812	1811
Mon Jul 05 21:22:44 2021	1625516564	0	1813	1814	1813
Mon Jul 05 21:22:44 2021	1625516564	1	1826	1828	1826
Mon Jul 05 21:22:44 2021	1625516564	1	1827	1828	1826
Mon Jul 05 21:22:44 2021	1625516564	1	1829	1830	1829
Mon Jul 05 21:22:44 2021	1625516564	1	1866	1867	1865
Mon Jul 05 21:22:44 2021	1625516564	1	1868	1869	1867
Mon Jul 05 21:22:44 2021	1625516564	1	1892	1893	1891
Mon Jul 05 21:22:44 2021	1625516564	1	1895	1896	1894
Mon Jul 05 21:22:44 2021	1625516564	1	1912	1913	1911
